model,series,x,bf
Meta-Llama-3-8B,self_conditioned_baseline,409,4.039130934766427
Meta-Llama-3-8B,self_conditioned_baseline,410,4.033276870172941
Meta-Llama-3-8B,self_conditioned_baseline,411,4.027624066874116
Meta-Llama-3-8B,self_conditioned_baseline,412,4.02204137295554
Meta-Llama-3-8B,self_conditioned_baseline,413,4.0162364162742685
Meta-Llama-3-8B,self_conditioned_baseline,414,4.010385210668794
Meta-Llama-3-8B,self_conditioned_baseline,415,4.005043089080508
Meta-Llama-3-8B,self_conditioned_baseline,416,3.9992743727619855
Meta-Llama-3-8B,self_conditioned_baseline,417,3.9936603744835177
Meta-Llama-3-8B,self_conditioned_baseline,418,3.988110495053655
Meta-Llama-3-8B,self_conditioned_baseline,419,3.9823774660967306
Meta-Llama-3-8B,self_conditioned_baseline,420,3.9766827635337547
Meta-Llama-3-8B,self_conditioned_baseline,421,3.9710794688439917
Meta-Llama-3-8B,self_conditioned_baseline,422,3.9653882091607726
Meta-Llama-3-8B,self_conditioned_baseline,423,3.959915169119869
Meta-Llama-3-8B,self_conditioned_baseline,424,3.9546686098646613
Meta-Llama-3-8B,self_conditioned_baseline,425,3.949283112793927
Meta-Llama-3-8B,self_conditioned_baseline,426,3.944228242980257
Meta-Llama-3-8B,self_conditioned_baseline,427,3.93882820342186
Meta-Llama-3-8B,self_conditioned_baseline,428,3.933591952120815
Meta-Llama-3-8B,self_conditioned_baseline,429,3.928349111489999
Meta-Llama-3-8B,self_conditioned_baseline,430,3.9231024245257773
Meta-Llama-3-8B,self_conditioned_baseline,431,3.9180432924471735
Meta-Llama-3-8B,self_conditioned_baseline,432,3.913091851224342
Meta-Llama-3-8B,self_conditioned_baseline,433,3.908091052902576
Meta-Llama-3-8B,self_conditioned_baseline,434,3.903132366841402
Meta-Llama-3-8B,self_conditioned_baseline,435,3.897851657793703
Meta-Llama-3-8B,self_conditioned_baseline,436,3.8929883611667786
Meta-Llama-3-8B,self_conditioned_baseline,437,3.887940776568052
Meta-Llama-3-8B,self_conditioned_baseline,438,3.882955842304648
Meta-Llama-3-8B,self_conditioned_baseline,439,3.877894169450802
Meta-Llama-3-8B,self_conditioned_baseline,440,3.872750603870342
Meta-Llama-3-8B,self_conditioned_baseline,441,3.867744968351533
Meta-Llama-3-8B,self_conditioned_baseline,442,3.8627817754200175
Meta-Llama-3-8B,self_conditioned_baseline,443,3.8578520597794683
Meta-Llama-3-8B,self_conditioned_baseline,444,3.852928610097964
Meta-Llama-3-8B,self_conditioned_baseline,445,3.8481420365980283
Meta-Llama-3-8B,self_conditioned_baseline,446,3.8430521295912983
Meta-Llama-3-8B,self_conditioned_baseline,447,3.8381351985117975
Meta-Llama-3-8B,self_conditioned_baseline,448,3.8330978885891436
Meta-Llama-3-8B,self_conditioned_baseline,449,3.828146412768545
Meta-Llama-3-8B,self_conditioned_baseline,450,3.823081433717448
Meta-Llama-3-8B,self_conditioned_baseline,451,3.818626333915398
Meta-Llama-3-8B,self_conditioned_baseline,452,3.813619738576665
Meta-Llama-3-8B,self_conditioned_baseline,453,3.808613088402724
Meta-Llama-3-8B,self_conditioned_baseline,454,3.8041401375166197
Meta-Llama-3-8B,self_conditioned_baseline,455,3.799436981639299
Meta-Llama-3-8B,self_conditioned_baseline,456,3.79464094695373
Meta-Llama-3-8B,self_conditioned_baseline,457,3.7900241114789863
Meta-Llama-3-8B,self_conditioned_baseline,458,3.7853658415877023
Meta-Llama-3-8B,self_conditioned_baseline,459,3.7804862660163376
Meta-Llama-3-8B,self_conditioned_baseline,460,3.7756464433458605
Meta-Llama-3-8B,self_conditioned_baseline,461,3.7709333376086023
Meta-Llama-3-8B,self_conditioned_baseline,462,3.766315415499169
Meta-Llama-3-8B,self_conditioned_baseline,463,3.761823489662544
Meta-Llama-3-8B,self_conditioned_baseline,464,3.756894568770069
Meta-Llama-3-8B,self_conditioned_baseline,465,3.752205682833391
Meta-Llama-3-8B,self_conditioned_baseline,466,3.747551985327621
Meta-Llama-3-8B,self_conditioned_baseline,467,3.7427126751296993
Meta-Llama-3-8B,self_conditioned_baseline,468,3.738203554391323
Meta-Llama-3-8B,self_conditioned_baseline,469,3.733628871849944
Meta-Llama-3-8B,self_conditioned_baseline,470,3.7290315330293087
Meta-Llama-3-8B,self_conditioned_baseline,471,3.724447828989861
Meta-Llama-3-8B,self_conditioned_baseline,472,3.7198212245839266
Meta-Llama-3-8B,self_conditioned_baseline,473,3.7153156618018492
Meta-Llama-3-8B,self_conditioned_baseline,474,3.7108029665526074
Meta-Llama-3-8B,self_conditioned_baseline,475,3.7062713048874385
Meta-Llama-3-8B,self_conditioned_baseline,476,3.7018829597448724
Meta-Llama-3-8B,self_conditioned_baseline,477,3.6973168471314732
Meta-Llama-3-8B,self_conditioned_baseline,478,3.6928536465512583
Meta-Llama-3-8B,self_conditioned_baseline,479,3.688332711522369
Meta-Llama-3-8B,self_conditioned_baseline,480,3.6839203358193977
Meta-Llama-3-8B,self_conditioned_baseline,481,3.679611944328441
Meta-Llama-3-8B,self_conditioned_baseline,482,3.675380798428941
Meta-Llama-3-8B,self_conditioned_baseline,483,3.6708205335636346
Meta-Llama-3-8B,self_conditioned_baseline,484,3.666677973106922
Meta-Llama-3-8B,self_conditioned_baseline,485,3.662454217134136
Meta-Llama-3-8B,self_conditioned_baseline,486,3.6581611315180464
Meta-Llama-3-8B,self_conditioned_baseline,487,3.6537209395414836
Meta-Llama-3-8B,self_conditioned_baseline,488,3.649480689647114
Meta-Llama-3-8B,self_conditioned_baseline,489,3.6450832009569343
Meta-Llama-3-8B,self_conditioned_baseline,490,3.640647532389055
Meta-Llama-3-8B,self_conditioned_baseline,491,3.636272792293864
Meta-Llama-3-8B,self_conditioned_baseline,492,3.63172781933096
Meta-Llama-3-8B,self_conditioned_baseline,493,3.627312910301687
Meta-Llama-3-8B,self_conditioned_baseline,494,3.622787799087868
Meta-Llama-3-8B,self_conditioned_baseline,495,3.6184555302318113
Meta-Llama-3-8B,self_conditioned_baseline,496,3.6141509563085266
Meta-Llama-3-8B,self_conditioned_baseline,497,3.609879085248864
Meta-Llama-3-8B,self_conditioned_baseline,498,3.605642860121195
Meta-Llama-3-8B,self_conditioned_baseline,499,3.601485298866691
Meta-Llama-3-8B,self_conditioned_baseline,500,3.597286939031269
Meta-Llama-3-8B,self_conditioned_baseline,501,3.593120747240342
Meta-Llama-3-8B,self_conditioned_baseline,502,3.5892181705880044
Meta-Llama-3-8B,self_conditioned_baseline,503,3.5850907544678132
Meta-Llama-3-8B,self_conditioned_baseline,504,3.580754765732986
Meta-Llama-3-8B,self_conditioned_baseline,505,3.576681054318023
Meta-Llama-3-8B,self_conditioned_baseline,506,3.572448520219683
Meta-Llama-3-8B,self_conditioned_baseline,507,3.5681465955794227
Meta-Llama-3-8B,self_conditioned_baseline,508,3.563956684690009
Meta-Llama-3-8B,self_conditioned_baseline,509,3.5600008011377806
Meta-Llama-3-8B,self_conditioned_baseline,510,3.555968107705712
Meta-Llama-3-8B,self_conditioned_baseline,511,3.551979054538071
Meta-Llama-3-8B,external_random_delta_2,30,32.60355498941323
Meta-Llama-3-8B,external_random_delta_2,31,32.95746099399579
Meta-Llama-3-8B,external_random_delta_2,32,32.89272676075436
Meta-Llama-3-8B,external_random_delta_2,33,32.80778945396659
Meta-Llama-3-8B,external_random_delta_2,34,32.65502243221364
Meta-Llama-3-8B,external_random_delta_2,35,32.18827965319316
Meta-Llama-3-8B,external_random_delta_2,36,31.728104482394308
Meta-Llama-3-8B,external_random_delta_2,37,31.511720610644318
Meta-Llama-3-8B,external_random_delta_2,38,31.152584276317594
Meta-Llama-3-8B,external_random_delta_2,39,30.82306989557359
Meta-Llama-3-8B,external_random_delta_2,40,30.4918682508759
Meta-Llama-3-8B,external_random_delta_2,41,30.091406372291846
Meta-Llama-3-8B,external_random_delta_2,42,29.782956721471844
Meta-Llama-3-8B,external_random_delta_2,43,29.349524633223677
Meta-Llama-3-8B,external_random_delta_2,44,28.994512095450773
Meta-Llama-3-8B,external_random_delta_2,45,28.625157383851523
Meta-Llama-3-8B,external_random_delta_2,46,28.21825597203424
Meta-Llama-3-8B,external_random_delta_2,47,27.855506883054566
Meta-Llama-3-8B,external_random_delta_2,48,27.483920272787266
Meta-Llama-3-8B,external_random_delta_2,49,27.10544315015868
Meta-Llama-3-8B,external_random_delta_2,50,26.84237647544698
Meta-Llama-3-8B,external_random_delta_2,51,26.481549359164728
Meta-Llama-3-8B,external_random_delta_2,52,26.175151075342676
Meta-Llama-3-8B,external_random_delta_2,53,25.835305301534703
Meta-Llama-3-8B,external_random_delta_2,54,25.544647240759723
Meta-Llama-3-8B,external_random_delta_2,55,25.25965823965317
Meta-Llama-3-8B,external_random_delta_2,56,24.98685928496452
Meta-Llama-3-8B,external_random_delta_2,57,24.752519653336194
Meta-Llama-3-8B,external_random_delta_2,58,24.464377968789744
Meta-Llama-3-8B,external_random_delta_2,59,24.22569886002995
Meta-Llama-3-8B,external_random_delta_2,60,23.980031246279413
Meta-Llama-3-8B,external_random_delta_2,61,23.73210334388972
Meta-Llama-3-8B,external_random_delta_2,62,23.486662044411457
Meta-Llama-3-8B,external_random_delta_2,63,23.25519163003081
Meta-Llama-3-8B,external_random_delta_2,64,23.042742824547155
Meta-Llama-3-8B,external_random_delta_2,65,22.815240279689903
Meta-Llama-3-8B,external_random_delta_2,66,22.55861621240875
Meta-Llama-3-8B,external_random_delta_2,67,22.34479099588686
Meta-Llama-3-8B,external_random_delta_2,68,22.167903792412446
Meta-Llama-3-8B,external_random_delta_2,69,21.97075176683392
Meta-Llama-3-8B,external_random_delta_2,70,21.779057700131855
Meta-Llama-3-8B,external_random_delta_2,71,21.596008106942477
Meta-Llama-3-8B,external_random_delta_2,72,21.42295520994288
Meta-Llama-3-8B,external_random_delta_2,73,21.2717897335013
Meta-Llama-3-8B,external_random_delta_2,74,21.12239019728795
Meta-Llama-3-8B,external_random_delta_2,75,20.967894768126353
Meta-Llama-3-8B,external_random_delta_2,76,20.83288619852793
Meta-Llama-3-8B,external_random_delta_2,77,20.687456612895126
Meta-Llama-3-8B,external_random_delta_2,78,20.57079691841262
Meta-Llama-3-8B,external_random_delta_2,79,20.470632411671033
Meta-Llama-3-8B,external_random_delta_2,80,20.361154201729658
Meta-Llama-3-8B,external_random_delta_2,81,20.233649668884496
Meta-Llama-3-8B,external_random_delta_2,82,20.128434048896324
Meta-Llama-3-8B,external_random_delta_2,83,20.013601399562596
Meta-Llama-3-8B,external_random_delta_2,84,19.90909580537715
Meta-Llama-3-8B,external_random_delta_2,85,19.81465892064629
Meta-Llama-3-8B,external_random_delta_2,86,19.72219049745444
Meta-Llama-3-8B,external_random_delta_2,87,19.63153884962953
Meta-Llama-3-8B,external_random_delta_2,88,19.51521080578248
Meta-Llama-3-8B,external_random_delta_2,89,19.396975542308496
Meta-Llama-3-8B,external_random_delta_2,90,19.307226678701294
Meta-Llama-3-8B,external_random_delta_2,91,19.204177415656297
Meta-Llama-3-8B,external_random_delta_2,92,19.119200564280277
Meta-Llama-3-8B,external_random_delta_2,93,19.02882660819882
Meta-Llama-3-8B,external_random_delta_2,94,18.936321521679183
Meta-Llama-3-8B,external_random_delta_2,95,18.835587166589452
Meta-Llama-3-8B,external_random_delta_2,96,18.722564997599314
Meta-Llama-3-8B,external_random_delta_2,97,18.604353270110884
Meta-Llama-3-8B,external_random_delta_2,98,18.532106598606266
Meta-Llama-3-8B,external_random_delta_2,99,18.44441085021658
Meta-Llama-3-8B,external_random_delta_2,100,18.335043228482576
Meta-Llama-3-8B,external_random_delta_2,101,18.256036346386946
Meta-Llama-3-8B,external_random_delta_2,102,18.163016361400878
Meta-Llama-3-8B,external_random_delta_2,103,18.085807430075
Meta-Llama-3-8B,external_random_delta_2,104,18.00947544289699
Meta-Llama-3-8B,external_random_delta_2,105,17.92115113581115
Meta-Llama-3-8B,external_random_delta_2,106,17.8435670999169
Meta-Llama-3-8B,external_random_delta_2,107,17.756090363509934
Meta-Llama-3-8B,external_random_delta_2,108,17.67496187985359
Meta-Llama-3-8B,external_random_delta_2,109,17.59203626268107
Meta-Llama-3-8B,external_random_delta_2,110,17.496517993928148
Meta-Llama-3-8B,external_random_delta_2,111,17.416469298932462
Meta-Llama-3-8B,external_random_delta_2,112,17.348998453435236
Meta-Llama-3-8B,external_random_delta_2,113,17.27380116509017
Meta-Llama-3-8B,external_random_delta_2,114,17.202051458325048
Meta-Llama-3-8B,external_random_delta_2,115,17.13451633525262
Meta-Llama-3-8B,external_random_delta_2,116,17.059955531279353
Meta-Llama-3-8B,external_random_delta_2,117,16.9956624432912
Meta-Llama-3-8B,external_random_delta_2,118,16.917255297105665
Meta-Llama-3-8B,external_random_delta_2,119,16.842601191370225
Meta-Llama-3-8B,external_random_delta_2,120,16.770964772152603
Meta-Llama-3-8B,external_random_delta_2,121,16.68466675119754
Meta-Llama-3-8B,external_random_delta_2,122,16.6053270343195
Meta-Llama-3-8B,external_random_delta_2,123,16.530951015096505
Meta-Llama-3-8B,external_random_delta_2,124,16.455557736148485
Meta-Llama-3-8B,external_random_delta_2,125,16.382627349589292
Meta-Llama-3-8B,external_random_delta_2,126,16.316711289887156
Meta-Llama-3-8B,external_random_delta_2,127,16.242291370899114
Meta-Llama-3-8B,external_random_delta_2,128,16.181917178874286
Meta-Llama-3-8B,external_random_delta_2,129,16.10164758837223
Meta-Llama-3-8B,external_random_delta_2,130,16.024487636202217
Meta-Llama-3-8B,external_random_delta_2,131,15.954811202629415
Meta-Llama-3-8B,external_random_delta_2,132,15.883521909147053
Meta-Llama-3-8B,external_random_delta_2,133,15.817872647491384
Meta-Llama-3-8B,external_random_delta_2,134,15.760079661182335
Meta-Llama-3-8B,external_random_delta_2,135,15.716351070644555
Meta-Llama-3-8B,external_random_delta_2,136,15.678377332678362
Meta-Llama-3-8B,external_random_delta_2,137,15.630734679084792
Meta-Llama-3-8B,external_random_delta_2,138,15.576254475725587
Meta-Llama-3-8B,external_random_delta_2,139,15.516940415100512
Meta-Llama-3-8B,external_random_delta_2,140,15.473538323298266
Meta-Llama-3-8B,external_random_delta_2,141,15.429352976110266
Meta-Llama-3-8B,external_random_delta_2,142,15.376392749165088
Meta-Llama-3-8B,external_random_delta_2,143,15.32788788061086
Meta-Llama-3-8B,external_random_delta_2,144,15.283130787043328
Meta-Llama-3-8B,external_random_delta_2,145,15.227154658493413
Meta-Llama-3-8B,external_random_delta_2,146,15.18368842866444
Meta-Llama-3-8B,external_random_delta_2,147,15.137900055066357
Meta-Llama-3-8B,external_random_delta_2,148,15.090662886128417
Meta-Llama-3-8B,external_random_delta_2,149,15.046285292398178
Meta-Llama-3-8B,external_random_delta_2,150,14.999305451856177
Meta-Llama-3-8B,external_random_delta_2,151,14.948551732863933
Meta-Llama-3-8B,external_random_delta_2,152,14.909003650349018
Meta-Llama-3-8B,external_random_delta_2,153,14.869681480750646
Meta-Llama-3-8B,external_random_delta_2,154,14.821389996543402
Meta-Llama-3-8B,external_random_delta_2,155,14.778169493946853
Meta-Llama-3-8B,external_random_delta_2,156,14.74072559103241
Meta-Llama-3-8B,external_random_delta_2,157,14.707776292407928
Meta-Llama-3-8B,external_random_delta_2,158,14.683650729755716
Meta-Llama-3-8B,external_random_delta_2,159,14.647663591068891
Meta-Llama-3-8B,external_random_delta_2,160,14.614644458690018
Meta-Llama-3-8B,external_random_delta_2,161,14.57752553321573
Meta-Llama-3-8B,external_random_delta_2,162,14.537193569894956
Meta-Llama-3-8B,external_random_delta_2,163,14.503459988628574
Meta-Llama-3-8B,external_random_delta_2,164,14.465966532934322
Meta-Llama-3-8B,external_random_delta_2,165,14.419816157488578
Meta-Llama-3-8B,external_random_delta_2,166,14.373157104349417
Meta-Llama-3-8B,external_random_delta_2,167,14.343489868237507
Meta-Llama-3-8B,external_random_delta_2,168,14.306989587311017
Meta-Llama-3-8B,external_random_delta_2,169,14.267045150899865
Meta-Llama-3-8B,external_random_delta_2,170,14.23214077414568
Meta-Llama-3-8B,external_random_delta_2,171,14.20002203749684
Meta-Llama-3-8B,external_random_delta_2,172,14.165240493458393
Meta-Llama-3-8B,external_random_delta_2,173,14.129020519567302
Meta-Llama-3-8B,external_random_delta_2,174,14.09747861927498
Meta-Llama-3-8B,external_random_delta_2,175,14.058020396547892
Meta-Llama-3-8B,external_random_delta_2,176,14.021734702508889
Meta-Llama-3-8B,external_random_delta_2,177,13.98835815150689
Meta-Llama-3-8B,external_random_delta_2,178,13.941179776181562
Meta-Llama-3-8B,external_random_delta_2,179,13.895525316128484
Meta-Llama-3-8B,external_random_delta_2,180,13.853910253466656
Meta-Llama-3-8B,external_random_delta_2,181,13.815836777004026
Meta-Llama-3-8B,external_random_delta_2,182,13.781234919796649
Meta-Llama-3-8B,external_random_delta_2,183,13.744325209711542
Meta-Llama-3-8B,external_random_delta_2,184,13.712304067106455
Meta-Llama-3-8B,external_random_delta_2,185,13.682203526901997
Meta-Llama-3-8B,external_random_delta_2,186,13.649253021328509
Meta-Llama-3-8B,external_random_delta_2,187,13.621831859427834
Meta-Llama-3-8B,external_random_delta_2,188,13.587509559031545
Meta-Llama-3-8B,external_random_delta_2,189,13.553018845386493
Meta-Llama-3-8B,external_random_delta_2,190,13.512942868044657
Meta-Llama-3-8B,external_random_delta_2,191,13.483432349516509
Meta-Llama-3-8B,external_random_delta_2,192,13.45865704744898
Meta-Llama-3-8B,external_random_delta_2,193,13.426040453407333
Meta-Llama-3-8B,external_random_delta_2,194,13.39475842867662
Meta-Llama-3-8B,external_random_delta_2,195,13.357048249801442
Meta-Llama-3-8B,external_random_delta_2,196,13.319793678592536
Meta-Llama-3-8B,external_random_delta_2,197,13.291067685710354
Meta-Llama-3-8B,external_random_delta_2,198,13.259792678146487
Meta-Llama-3-8B,external_random_delta_2,199,13.219240446694958
Meta-Llama-3-8B,external_random_delta_2,200,13.187917647249666
Meta-Llama-3-8B,external_random_delta_2,201,13.158642030659943
Meta-Llama-3-8B,external_random_delta_2,202,13.124047986352348
Meta-Llama-3-8B,external_random_delta_2,203,13.101158881621325
Meta-Llama-3-8B,external_random_delta_2,204,13.081304994925478
Meta-Llama-3-8B,external_random_delta_2,205,13.056400280610617
Meta-Llama-3-8B,external_random_delta_2,206,13.03715457537059
Meta-Llama-3-8B,external_random_delta_2,207,13.011197577748188
Meta-Llama-3-8B,external_random_delta_2,208,12.981371656984981
Meta-Llama-3-8B,external_random_delta_2,209,12.95509124329715
Meta-Llama-3-8B,external_random_delta_2,210,12.928682089923797
Meta-Llama-3-8B,external_random_delta_2,211,12.900945058929423
Meta-Llama-3-8B,external_random_delta_2,212,12.873957200369532
Meta-Llama-3-8B,external_random_delta_2,213,12.844495231601675
Meta-Llama-3-8B,external_random_delta_2,214,12.820304003054279
Meta-Llama-3-8B,external_random_delta_2,215,12.792001695983547
Meta-Llama-3-8B,external_random_delta_2,216,12.762740467658933
Meta-Llama-3-8B,external_random_delta_2,217,12.729267789296253
Meta-Llama-3-8B,external_random_delta_2,218,12.698393007653026
Meta-Llama-3-8B,external_random_delta_2,219,12.669743908235708
Meta-Llama-3-8B,external_random_delta_2,220,12.640743190951405
Meta-Llama-3-8B,external_random_delta_2,221,12.615636432583512
Meta-Llama-3-8B,external_random_delta_2,222,12.594173822645713
Meta-Llama-3-8B,external_random_delta_2,223,12.56570634567892
Meta-Llama-3-8B,external_random_delta_2,224,12.53772662986817
Meta-Llama-3-8B,external_random_delta_2,225,12.508428474950529
Meta-Llama-3-8B,external_random_delta_2,226,12.479140920329682
Meta-Llama-3-8B,external_random_delta_2,227,12.45514133907397
Meta-Llama-3-8B,external_random_delta_2,228,12.428847037285008
Meta-Llama-3-8B,external_random_delta_2,229,12.402898823489585
Meta-Llama-3-8B,external_random_delta_2,230,12.384035917269332
Meta-Llama-3-8B,external_random_delta_2,231,12.364026432644193
Meta-Llama-3-8B,external_random_delta_2,232,12.338282383616605
Meta-Llama-3-8B,external_random_delta_2,233,12.31566405406669
Meta-Llama-3-8B,external_random_delta_2,234,12.296592092136814
Meta-Llama-3-8B,external_random_delta_2,235,12.273507461283296
Meta-Llama-3-8B,external_random_delta_2,236,12.252432020204989
Meta-Llama-3-8B,external_random_delta_2,237,12.229693047983895
Meta-Llama-3-8B,external_random_delta_2,238,12.206641379216858
Meta-Llama-3-8B,external_random_delta_2,239,12.187907088716711
Meta-Llama-3-8B,external_random_delta_2,240,12.165635987606112
Meta-Llama-3-8B,external_random_delta_2,241,12.144814603978228
Meta-Llama-3-8B,external_random_delta_2,242,12.121666512518788
Meta-Llama-3-8B,external_random_delta_2,243,12.103597947606579
Meta-Llama-3-8B,external_random_delta_2,244,12.082098304817784
Meta-Llama-3-8B,external_random_delta_2,245,12.063320304927222
Meta-Llama-3-8B,external_random_delta_2,246,12.044196469871206
Meta-Llama-3-8B,external_random_delta_2,247,12.021961073806988
Meta-Llama-3-8B,external_random_delta_2,248,12.001675045284596
Meta-Llama-3-8B,external_random_delta_2,249,11.97750976016341
Meta-Llama-3-8B,external_random_delta_2,250,11.954185848863618
Meta-Llama-3-8B,external_random_delta_2,251,11.931330973059257
Meta-Llama-3-8B,external_random_delta_2,252,11.909727748495976
Meta-Llama-3-8B,external_random_delta_2,253,11.886490250076067
Meta-Llama-3-8B,external_random_delta_2,254,11.86692180588357
Meta-Llama-3-8B,external_random_delta_2,255,11.844956975570959
Meta-Llama-3-8B,external_random_delta_2,256,11.820819528360813
Meta-Llama-3-8B,external_random_delta_2,257,11.798056512243793
Meta-Llama-3-8B,external_random_delta_2,258,11.774948101811892
Meta-Llama-3-8B,external_random_delta_2,259,11.75084600553563
Meta-Llama-3-8B,external_random_delta_2,260,11.725846057008262
Meta-Llama-3-8B,external_random_delta_2,261,11.705509147366616
Meta-Llama-3-8B,external_random_delta_2,262,11.686964902111301
Meta-Llama-3-8B,external_random_delta_2,263,11.667204597633537
Meta-Llama-3-8B,external_random_delta_2,264,11.651048110749922
Meta-Llama-3-8B,external_random_delta_2,265,11.627287912743334
Meta-Llama-3-8B,external_random_delta_2,266,11.607788973723911
Meta-Llama-3-8B,external_random_delta_2,267,11.581634650680844
Meta-Llama-3-8B,external_random_delta_2,268,11.558821260143734
Meta-Llama-3-8B,external_random_delta_2,269,11.53881776208566
Meta-Llama-3-8B,external_random_delta_2,270,11.51616148307548
Meta-Llama-3-8B,external_random_delta_2,271,11.496045091529506
Meta-Llama-3-8B,external_random_delta_2,272,11.471375545429323
Meta-Llama-3-8B,external_random_delta_2,273,11.449046737168525
Meta-Llama-3-8B,external_random_delta_2,274,11.425229237858527
Meta-Llama-3-8B,external_random_delta_2,275,11.406840239780774
Meta-Llama-3-8B,external_random_delta_2,276,11.388885706409983
Meta-Llama-3-8B,external_random_delta_2,277,11.366473055534737
Meta-Llama-3-8B,external_random_delta_2,278,11.343262792349114
Meta-Llama-3-8B,external_random_delta_2,279,11.321841089610077
Meta-Llama-3-8B,external_random_delta_2,280,11.297876624706571
Meta-Llama-3-8B,external_random_delta_2,281,11.27997652915884
Meta-Llama-3-8B,external_random_delta_2,282,11.262190718950691
Meta-Llama-3-8B,external_random_delta_2,283,11.243392049953865
Meta-Llama-3-8B,external_random_delta_2,284,11.222866310174435
Meta-Llama-3-8B,external_random_delta_2,285,11.202259363563194
Meta-Llama-3-8B,external_random_delta_4,60,37.82317520638269
Meta-Llama-3-8B,external_random_delta_4,61,36.23868721302145
Meta-Llama-3-8B,external_random_delta_4,62,35.813328894018625
Meta-Llama-3-8B,external_random_delta_4,63,35.07979487348281
Meta-Llama-3-8B,external_random_delta_4,64,34.61152550328335
Meta-Llama-3-8B,external_random_delta_4,65,34.1740309653494
Meta-Llama-3-8B,external_random_delta_4,66,33.87643625167608
Meta-Llama-3-8B,external_random_delta_4,67,33.57117593668362
Meta-Llama-3-8B,external_random_delta_4,68,33.25115674116719
Meta-Llama-3-8B,external_random_delta_4,69,32.92172778438653
Meta-Llama-3-8B,external_random_delta_4,70,32.66625941139414
Meta-Llama-3-8B,external_random_delta_4,71,32.349733313691175
Meta-Llama-3-8B,external_random_delta_4,72,31.96286816107955
Meta-Llama-3-8B,external_random_delta_4,73,31.697065024757997
Meta-Llama-3-8B,external_random_delta_4,74,31.351346921723803
Meta-Llama-3-8B,external_random_delta_4,75,31.05051137198986
Meta-Llama-3-8B,external_random_delta_4,76,30.720854391736275
Meta-Llama-3-8B,external_random_delta_4,77,30.42641068314681
Meta-Llama-3-8B,external_random_delta_4,78,30.190857813916416
Meta-Llama-3-8B,external_random_delta_4,79,29.98770225229676
Meta-Llama-3-8B,external_random_delta_4,80,29.71382149089691
Meta-Llama-3-8B,external_random_delta_4,81,29.418226592078604
Meta-Llama-3-8B,external_random_delta_4,82,29.192340480956915
Meta-Llama-3-8B,external_random_delta_4,83,28.905680813658932
Meta-Llama-3-8B,external_random_delta_4,84,28.71613384050807
Meta-Llama-3-8B,external_random_delta_4,85,28.473234064281986
Meta-Llama-3-8B,external_random_delta_4,86,28.210035754189118
Meta-Llama-3-8B,external_random_delta_4,87,27.93945706280096
Meta-Llama-3-8B,external_random_delta_4,88,27.73431396650369
Meta-Llama-3-8B,external_random_delta_4,89,27.54338489054353
Meta-Llama-3-8B,external_random_delta_4,90,27.301905264837256
Meta-Llama-3-8B,external_random_delta_4,91,27.08857994064666
Meta-Llama-3-8B,external_random_delta_4,92,26.885781884733824
Meta-Llama-3-8B,external_random_delta_4,93,26.71109522180949
Meta-Llama-3-8B,external_random_delta_4,94,26.499166452044438
Meta-Llama-3-8B,external_random_delta_4,95,26.317041726645755
Meta-Llama-3-8B,external_random_delta_4,96,26.132885988947713
Meta-Llama-3-8B,external_random_delta_4,97,25.964701979704763
Meta-Llama-3-8B,external_random_delta_4,98,25.80046067801765
Meta-Llama-3-8B,external_random_delta_4,99,25.621222395006633
Meta-Llama-3-8B,external_random_delta_4,100,25.43770312034785
Meta-Llama-3-8B,external_random_delta_4,101,25.316516118227575
Meta-Llama-3-8B,external_random_delta_4,102,25.19934757588349
Meta-Llama-3-8B,external_random_delta_4,103,25.04524503267812
Meta-Llama-3-8B,external_random_delta_4,104,24.918297896842766
Meta-Llama-3-8B,external_random_delta_4,105,24.785989636237556
Meta-Llama-3-8B,external_random_delta_4,106,24.639999097733142
Meta-Llama-3-8B,external_random_delta_4,107,24.50049057389871
Meta-Llama-3-8B,external_random_delta_4,108,24.393181547482968
Meta-Llama-3-8B,external_random_delta_4,109,24.252559747464154
Meta-Llama-3-8B,external_random_delta_4,110,24.13319374023205
Meta-Llama-3-8B,external_random_delta_4,111,23.999329075475412
Meta-Llama-3-8B,external_random_delta_4,112,23.90015830935578
Meta-Llama-3-8B,external_random_delta_4,113,23.78530037528511
Meta-Llama-3-8B,external_random_delta_4,114,23.666670147780145
Meta-Llama-3-8B,external_random_delta_4,115,23.5300622060609
Meta-Llama-3-8B,external_random_delta_4,116,23.40324985172777
Meta-Llama-3-8B,external_random_delta_4,117,23.3160887064384
Meta-Llama-3-8B,external_random_delta_4,118,23.227729586157842
Meta-Llama-3-8B,external_random_delta_4,119,23.119259078521253
Meta-Llama-3-8B,external_random_delta_4,120,23.00517827434586
Meta-Llama-3-8B,external_random_delta_4,121,22.89284095452886
Meta-Llama-3-8B,external_random_delta_4,122,22.805841103924372
Meta-Llama-3-8B,external_random_delta_4,123,22.712012492385462
Meta-Llama-3-8B,external_random_delta_4,124,22.61718902819293
Meta-Llama-3-8B,external_random_delta_4,125,22.52060682304684
Meta-Llama-3-8B,external_random_delta_4,126,22.426983853753747
Meta-Llama-3-8B,external_random_delta_4,127,22.331954228661488
Meta-Llama-3-8B,external_random_delta_4,128,22.233792839708293
Meta-Llama-3-8B,external_random_delta_4,129,22.131717937562247
